record_id,keyword_id
ba679389-7023-4137-bcbe-668aeccff610,b08b39fe-aaf2-4b89-9e97-e1037d7034d6
ba679389-7023-4137-bcbe-668aeccff610,fde46390-0d5d-478a-a0c1-27453bd90c50
ba679389-7023-4137-bcbe-668aeccff610,ec1a0613-527f-4088-8e88-b95b4eca0b60
ba679389-7023-4137-bcbe-668aeccff610,567f109f-d2ff-42dd-a7f5-649c97ea0728
ba679389-7023-4137-bcbe-668aeccff610,82669aa9-999a-4168-870c-34bf72277ded
ba679389-7023-4137-bcbe-668aeccff610,f44a87e8-0152-457b-b6a8-eab0ce219fc2
ba679389-7023-4137-bcbe-668aeccff610,bc8be6f3-624d-48fb-9867-7ca7d33ff400
ba679389-7023-4137-bcbe-668aeccff610,7d7929c0-c93b-48b4-83ca-f6c276ee69ca
1f8828d3-3949-4d1b-a117-d471f531419a,578b964b-60e3-41b5-a4b3-d34bb1f03fe3
1f8828d3-3949-4d1b-a117-d471f531419a,b08b39fe-aaf2-4b89-9e97-e1037d7034d6
1f8828d3-3949-4d1b-a117-d471f531419a,a3be3c19-5c90-4da2-a1b8-3a8b39a26a5e
1f8828d3-3949-4d1b-a117-d471f531419a,14ae8183-907e-45c5-a0d5-3a3f0e8853cf
1f8828d3-3949-4d1b-a117-d471f531419a,58459370-f8b1-48a9-8109-8d0faaaab75a
1f8828d3-3949-4d1b-a117-d471f531419a,77c90600-1f45-49d3-a953-9f4a66a8b0fe
1f8828d3-3949-4d1b-a117-d471f531419a,7d7929c0-c93b-48b4-83ca-f6c276ee69ca
1f8828d3-3949-4d1b-a117-d471f531419a,33180b0f-a2d0-4b33-ac29-94a2a8049cce
1f8828d3-3949-4d1b-a117-d471f531419a,35a3b7ed-f425-484c-a745-2bf9bb5f20d4
1f8828d3-3949-4d1b-a117-d471f531419a,1ab0c451-8063-4bfd-8bf3-560457a4a8c2
1f8828d3-3949-4d1b-a117-d471f531419a,e340b345-3688-4a30-b99f-8f2bfbca9e2d
1f8828d3-3949-4d1b-a117-d471f531419a,01a35392-8e50-4d96-820e-4adb939889f5
1f8828d3-3949-4d1b-a117-d471f531419a,51f44e69-7016-4a21-99c4-ed4695227bb4
1f8828d3-3949-4d1b-a117-d471f531419a,673399c2-22ce-4a42-bb63-bb13241b2201
1f8828d3-3949-4d1b-a117-d471f531419a,b08b39fe-aaf2-4b89-9e97-e1037d7034d6
1f8828d3-3949-4d1b-a117-d471f531419a,e3722da4-59ed-4ef3-84d3-51b71b290202
1f8828d3-3949-4d1b-a117-d471f531419a,6f07202e-421d-4740-90eb-7ee60e204085
1f8828d3-3949-4d1b-a117-d471f531419a,bb55f79b-d739-4543-b222-8ec7bd382d6d
1f8828d3-3949-4d1b-a117-d471f531419a,6075fb32-39c2-479c-ab86-80cf72e2be96
1f8828d3-3949-4d1b-a117-d471f531419a,14ae8183-907e-45c5-a0d5-3a3f0e8853cf
1f8828d3-3949-4d1b-a117-d471f531419a,405425e0-6eec-49d8-bfcd-0d0568cea4ea
1f8828d3-3949-4d1b-a117-d471f531419a,7352c312-d0f2-4131-ad4d-77f2b24c4236
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,65e6cbfd-7c90-4d19-9729-c1eb1674e675
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,ed9c92ae-aa6d-4102-af2b-8cb729584c98
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,fef764b5-9db2-46bb-84d5-3c2f25d84af8
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,b7195b49-b593-4314-bba5-5d63033d84ca
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,560bbce7-8e4f-434e-b423-48dd81b22ab9
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,99f600a4-64e4-4090-bb6c-9f922e712688
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,340e2323-e5da-4482-b489-ea69931b0037
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,1a721050-f925-42c8-86fd-194e612a8474
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,7d2d12d2-31a8-4e47-94a7-f014e62f3891
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,ca8a682b-cca2-40c3-842e-3a49dee069a4
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,aaabb35c-e4f7-4367-921e-dd71c455e087
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,21962a0d-8266-4442-b64d-12bc5f04b464
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,061ee89f-c470-4b76-934a-21f182f20c7e
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,b02e8c00-a4c5-49e1-b4af-0524f954dd08
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,c84bd079-a18e-4fa8-af83-eed418e5108f
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,0bee6f14-f9f9-435f-b581-a66301a4fd40
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,5f162352-f42a-47d1-8465-183d8159a387
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,fef764b5-9db2-46bb-84d5-3c2f25d84af8
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,ac2c728d-6a48-4486-a96c-3e90dfd7066a
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,b7195b49-b593-4314-bba5-5d63033d84ca
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,828802ad-adba-4500-a13f-ff57b8389658
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,b78560c2-7d94-46d0-95a1-86815250ec48
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,560bbce7-8e4f-434e-b423-48dd81b22ab9
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,3211b65b-8797-4c6f-9cb7-0c199802ca34
1036cc0f-3e7b-4eea-bda7-d889157b3ebe,330242f3-38bf-428a-b719-8146141666fb
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,0d749165-0471-4756-ad94-65c7fd7bb55f
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,c37fcbe5-135d-4285-a338-e91b78a9a9f2
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,d951bc36-7be5-4deb-a47e-8fd0424706aa
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,50800700-ca59-45c1-9d2b-50ee37a407df
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,2949c08b-19fc-4f93-bd34-1f6605bc5fc7
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,782b7b62-9343-433a-848d-9c589eb20e1a
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,dc5702bd-56c5-4a3e-8e65-98f8a5055f64
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,dca078d8-227e-458b-bfea-9b229d8cba58
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,c37fcbe5-135d-4285-a338-e91b78a9a9f2
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,1b72c257-7fed-4cd9-a0b5-7215b3c9783f
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,50800700-ca59-45c1-9d2b-50ee37a407df
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,d0f3c4f5-9c1e-4640-8324-b7c9521b91a6
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,b32f6db9-61a8-479a-8d42-c49957b67ef8
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,a2532bb7-b6b9-4360-8977-cfc8ef4748b3
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,e88ba52f-0c2a-4307-bc96-0be33519724a
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,fb97e3a9-ae60-414d-93fe-ca89b198fc15
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,2949c08b-19fc-4f93-bd34-1f6605bc5fc7
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,88d4e5b9-74e5-4f70-a073-bc4404dbc6be
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,46938a9f-ef9d-465e-ac8b-1f2ce0dd8881
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,ab54d471-df8d-48e9-8f15-f602cbf52ad5
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,f03ce86e-cbbd-4542-a1e5-ed2a39250749
8b3cd2ba-ff4d-43aa-9e81-c544b72b8834,c00a3bf9-f0c0-4060-9e23-063219212ff7
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,578b964b-60e3-41b5-a4b3-d34bb1f03fe3
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,d91e1df2-f5b1-4d10-809b-d457b34b26dc
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,fe844a56-82d5-44f6-b260-5cf518b9d1dc
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,7fac22d3-f9a1-43e1-82fe-879fe42182db
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,c37fcbe5-135d-4285-a338-e91b78a9a9f2
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,12d3957b-cf14-451c-a5c0-cb24739914ad
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,35a3b7ed-f425-484c-a745-2bf9bb5f20d4
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,39fe8dd3-cac5-4a5f-9220-7806f912856e
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,2bf3c41f-0ed6-46b7-8998-4b9af14274fa
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,51f44e69-7016-4a21-99c4-ed4695227bb4
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,673399c2-22ce-4a42-bb63-bb13241b2201
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,8023467a-a107-47f4-9f04-ad5428a70c39
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,e974f27c-26a7-4792-9420-d8651ab21200
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,591b4832-0e4f-4ea9-bd96-7b9ab715bb22
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,00de99eb-3511-41d1-ac6f-3504cf7ce8ca
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,fe844a56-82d5-44f6-b260-5cf518b9d1dc
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,e7ec7dba-68ab-44e7-97c5-cac44d96d871
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,7025f94a-505f-4c13-ae52-fdfc4f15858f
bc2a7fc6-ecc1-409e-81ce-d7af21f63403,77c90600-1f45-49d3-a953-9f4a66a8b0fe
559aefc4-7847-440e-be51-13e2a2fad6e0,c366770f-6bf4-452d-8e8e-a03a5ede9162
559aefc4-7847-440e-be51-13e2a2fad6e0,77c90600-1f45-49d3-a953-9f4a66a8b0fe
559aefc4-7847-440e-be51-13e2a2fad6e0,e2051bf0-2677-4ec9-9de3-74dc30273448
559aefc4-7847-440e-be51-13e2a2fad6e0,35a3b7ed-f425-484c-a745-2bf9bb5f20d4
559aefc4-7847-440e-be51-13e2a2fad6e0,7561f5be-46f3-4b6f-8b22-1dfc4986e024
559aefc4-7847-440e-be51-13e2a2fad6e0,8dc6a18d-e3cd-4f08-8b70-e91647234b17
559aefc4-7847-440e-be51-13e2a2fad6e0,673399c2-22ce-4a42-bb63-bb13241b2201
559aefc4-7847-440e-be51-13e2a2fad6e0,17e097dd-d7ec-4dc1-930d-64fedc81d128
559aefc4-7847-440e-be51-13e2a2fad6e0,70b4ba70-00da-4de0-bf43-3c89901565c0
559aefc4-7847-440e-be51-13e2a2fad6e0,0030a72b-91b2-41b6-a08e-910e08207296
559aefc4-7847-440e-be51-13e2a2fad6e0,a77d6d53-a86a-4d84-94a3-74318c2296e4
559aefc4-7847-440e-be51-13e2a2fad6e0,6c652093-f019-4443-aa2f-e7e4ebc30404
559aefc4-7847-440e-be51-13e2a2fad6e0,f1e7fa78-46dc-4239-8551-04ca4c492f77
559aefc4-7847-440e-be51-13e2a2fad6e0,7aa0cac6-4812-4d11-aabc-653085f32087
559aefc4-7847-440e-be51-13e2a2fad6e0,61745031-0dc3-4ccb-afce-498afa67e379
559aefc4-7847-440e-be51-13e2a2fad6e0,671914f6-3e52-4e9d-bf46-aff86ae2102f
559aefc4-7847-440e-be51-13e2a2fad6e0,6eafe0d6-6d71-4207-a373-db56911f8acc
6bc95329-2778-4f99-a527-72c7fdca9b4c,fab9baa7-836e-4519-9ea5-bfbf6db0691e
6bc95329-2778-4f99-a527-72c7fdca9b4c,ace0180c-6678-4557-8adb-cfdba34015e7
6bc95329-2778-4f99-a527-72c7fdca9b4c,bc864478-b414-4a81-8c1c-bca349404a73
6bc95329-2778-4f99-a527-72c7fdca9b4c,f8af6d5f-c6d2-4a31-9f33-8aea25e7445d
6bc95329-2778-4f99-a527-72c7fdca9b4c,8bd5644c-c096-4c84-99f4-fbe95d3b3180
6bc95329-2778-4f99-a527-72c7fdca9b4c,d8f1c29e-2964-43fd-be65-f3371af4d529
6bc95329-2778-4f99-a527-72c7fdca9b4c,14717b25-5efa-487f-bbbe-9f97f399545d
6bc95329-2778-4f99-a527-72c7fdca9b4c,28c3739b-1166-4048-8b5d-0651afad38ca
6bc95329-2778-4f99-a527-72c7fdca9b4c,6c9a6d51-58a5-436a-a7ef-15f3abb85dee
6bc95329-2778-4f99-a527-72c7fdca9b4c,fab9baa7-836e-4519-9ea5-bfbf6db0691e
6bc95329-2778-4f99-a527-72c7fdca9b4c,d237fbf4-ea15-46bb-a10e-d19d983c33db
6bc95329-2778-4f99-a527-72c7fdca9b4c,ac050e2b-7198-48a7-85dc-b45e09457ba5
6bc95329-2778-4f99-a527-72c7fdca9b4c,7025f94a-505f-4c13-ae52-fdfc4f15858f
6bc95329-2778-4f99-a527-72c7fdca9b4c,067fb9a3-725f-4f1f-b586-e81c9e7c4a22
6bc95329-2778-4f99-a527-72c7fdca9b4c,46a1a5db-e2d6-4347-9a66-f187610cee1a
6bc95329-2778-4f99-a527-72c7fdca9b4c,b031e6e5-2e45-4e6d-8395-d888b6f029cf
6bc95329-2778-4f99-a527-72c7fdca9b4c,bd2a8248-2aec-4bfe-a8f4-16f7cc1d3ea7
6bc95329-2778-4f99-a527-72c7fdca9b4c,35e16776-9682-480d-b289-aa061aca9eea
6bc95329-2778-4f99-a527-72c7fdca9b4c,d1c923b7-6c58-44ba-9635-8993918e0615
52efea6b-9149-478d-9c5e-6bd6470e407e,51f44e69-7016-4a21-99c4-ed4695227bb4
52efea6b-9149-478d-9c5e-6bd6470e407e,0fca06a5-7ac8-4a27-821b-a27ed46be84c
52efea6b-9149-478d-9c5e-6bd6470e407e,cae72c86-a93c-4767-85e3-d612e92aea3d
52efea6b-9149-478d-9c5e-6bd6470e407e,ba4c61e7-d426-461e-89aa-0e729c02a087
52efea6b-9149-478d-9c5e-6bd6470e407e,782b7b62-9343-433a-848d-9c589eb20e1a
52efea6b-9149-478d-9c5e-6bd6470e407e,7793f786-c1f7-4ddb-a5e2-1f59d93020e6
52efea6b-9149-478d-9c5e-6bd6470e407e,35a3b7ed-f425-484c-a745-2bf9bb5f20d4
52efea6b-9149-478d-9c5e-6bd6470e407e,978c92ab-7500-4fc6-8b7d-ec3ec21aaff6
52efea6b-9149-478d-9c5e-6bd6470e407e,673399c2-22ce-4a42-bb63-bb13241b2201
52efea6b-9149-478d-9c5e-6bd6470e407e,bfe7c2a1-a21d-4475-9f1a-72248f1624fa
52efea6b-9149-478d-9c5e-6bd6470e407e,4002ad97-0b3d-4e61-b410-5fd0b13bf54f
52efea6b-9149-478d-9c5e-6bd6470e407e,32e9a972-c643-4398-8b5b-ad71d8c06068
52efea6b-9149-478d-9c5e-6bd6470e407e,85a5e300-8456-4491-827c-362f715323b2
52efea6b-9149-478d-9c5e-6bd6470e407e,41cd97ff-5108-48cf-8616-fc0fe7a8a6a5
52efea6b-9149-478d-9c5e-6bd6470e407e,ee42fdc1-f3e0-4033-86d3-3c0e43dc2c4b
52efea6b-9149-478d-9c5e-6bd6470e407e,1ceaf4fa-ceb7-40ad-9b84-02e2972dc0ec
52efea6b-9149-478d-9c5e-6bd6470e407e,8ac41fb0-4836-4c26-b909-16ecf4d0017d
52efea6b-9149-478d-9c5e-6bd6470e407e,b2971e7d-1c70-4c9b-bbc2-e659cfa7aa77
52efea6b-9149-478d-9c5e-6bd6470e407e,c60b485d-8f8a-41cb-beab-24919c136359
